061e7e1700945b03	2021.09.29.14.44.26_veh-28_00528_00992	1632927256399835	1632927276399835	traversing_crosswalk,traversing_narrow_lane	C-7,R-1	mined
00185dab0ba153b9	2021.09.29.19.02.14_veh-28_00964_01689	1632943460299649	1632943481799821	near_trafficcone_on_driveable,on_stopline_traffic_light,traversing_traffic_light_intersection	I-1,V-1	reuse-720
03af0c992a5a5ffc	2021.09.09.18.29.25_veh-39_00969_01184	1631213309999553	1631213331500227	medium_magnitude_speed,near_trafficcone_on_driveable	I-1,V-5	reuse-720
0472df00162f5fc5	2021.05.25.14.16.10_veh-35_04097_04328	1621970816000290	1621970837500073	near_trafficcone_on_driveable	I-1	reuse-720
07930113a85651b0	2021.06.28.16.29.11_veh-38_03263_03766	1624901339299949	1624901360799659	high_lateral_acceleration,on_pickup_dropoff,traversing_pickup_dropoff	C-6,V-4	reuse-720
04605629ea8a50cc	2021.06.28.13.53.26_veh-26_00492_00696	1624889120199131	1624889141701177	near_long_vehicle,on_pickup_dropoff,traversing_pickup_dropoff	C-1,C-6	reuse-720
0536ffc8d9555b0f	2021.06.28.15.02.02_veh-38_02398_02848	1624895314499341	1624895336500558	near_long_vehicle,on_pickup_dropoff,traversing_pickup_dropoff	C-1,C-6	reuse-720
14fe69db03425780	2021.06.03.18.47.39_veh-35_00503_00777	1622761046700469	1622761068201735	medium_magnitude_speed,near_pedestrian_at_pickup_dropoff,on_pickup_dropoff,traversing_pickup_dropoff	C-6,R-1,V-5	reuse-720
045044cb9f21527e	2021.06.28.18.03.27_veh-14_00620_01581	1624904905699607	1624904927199918	near_pedestrian_at_pickup_dropoff,on_pickup_dropoff,traversing_pickup_dropoff	C-6,R-1	reuse-720
05ee09cb75205555	2021.06.03.13.55.17_veh-35_02866_03582	1622745936600990	1622745958100131	near_pedestrian_at_pickup_dropoff,on_pickup_dropoff,traversing_pickup_dropoff	C-6,R-1	reuse-720
0a51eebaccc95c36	2021.05.25.14.16.10_veh-35_01690_02183	1621968512500924	1621968534001039	near_pedestrian_at_pickup_dropoff,on_pickup_dropoff,traversing_pickup_dropoff	C-6,R-1	reuse-720
087df0996ade50d3	2021.09.16.19.49.00_veh-42_00990_01609	1631823341999857	1631823363500271	near_pedestrian_on_crosswalk,on_all_way_stop_intersection,on_intersection	C-5,R-1,V-2	reuse-720
1e9350ac2bc25f59	2021.09.16.19.49.00_veh-42_00990_01609	1631823451500562	1631823473000483	on_all_way_stop_intersection,on_intersection,traversing_crosswalk,traversing_intersection	C-5,R-1,V-2	reuse-720
3d324bda0cec57ab	2021.09.16.17.40.09_veh-45_02539_02745	1631816741899964	1631816763399890	on_all_way_stop_intersection,on_intersection,traversing_intersection	C-5,V-2	reuse-720
491a9b7a44225a75	2021.09.16.17.40.09_veh-45_02539_02745	1631816655900171	1631816677400271	on_all_way_stop_intersection,on_intersection,traversing_intersection	C-5,V-2	reuse-720
6c9e40634f705f56	2021.09.16.14.39.34_veh-42_00297_00935	1631803907700158	1631803929200146	on_all_way_stop_intersection,on_intersection	C-5,V-2	reuse-720
0027991369e05ab2	2021.09.16.13.53.10_veh-42_00630_00818	1631801180899649	1631801202400022	on_all_way_stop_intersection,on_intersection,traversing_crosswalk	C-5,R-1,V-2	reuse-720
005f87dd980253a5	2021.09.16.16.20.27_veh-08_02435_02525	1631811843199648	1631811864699540	medium_magnitude_speed,on_all_way_stop_intersection,on_intersection,on_stopline_crosswalk,on_stopline_stop_sign	C-5,R-1,V-1,V-2,V-5	reuse-720
a2c2e046132e5596	2021.09.29.19.02.14_veh-28_03198_03360	1632945460799731	1632945482299756	starting_high_speed_turn,starting_right_turn,starting_unprotected_noncross_turn	C-5,V-2	reuse-720
227d62f5dfd95624	2021.09.16.19.27.01_veh-45_01749_03230	1631822416000461	1631822437500014	accelerating_at_stop_sign,high_lateral_acceleration,on_stopline_crosswalk,on_stopline_stop_sign	R-1,V-1,V-4	reuse-720
2ccebcdb0da25be5	2021.08.30.13.45.25_veh-40_00610_00771	1630331860000466	1630331881500223	accelerating_at_stop_sign,high_lateral_acceleration,on_stopline_stop_sign	V-1,V-4	reuse-720
9311d9a2409c5224	2021.09.16.19.49.00_veh-42_00990_01609	1631823364499991	1631823385999843	accelerating_at_stop_sign,high_lateral_acceleration,on_stopline_crosswalk,on_stopline_stop_sign	R-1,V-1,V-4	reuse-720
467879c3d37054f5	2021.08.30.13.45.25_veh-40_00610_00771	1630331906500407	1630331928000167	high_lateral_acceleration,on_intersection,traversing_intersection	C-5,V-4	reuse-720
05c6edc5f05c5932	2021.09.09.17.18.51_veh-48_01248_01450	1631209447999487	1631209469500100	high_lateral_acceleration	V-4	reuse-720
089e3eac4f7e5c5c	2021.09.16.14.39.34_veh-42_00297_00935	1631803565699406	1631803587199849	high_lateral_acceleration	V-4	reuse-720
0ebb578555b25ab2	2021.09.16.14.39.34_veh-42_00032_00186	1631803346200314	1631803367699414	high_lateral_acceleration	V-4	reuse-720
3af3b3a7a8635164	2021.06.28.21.16.05_veh-14_00957_01198	1624916270999512	1624916292499406	accelerating_at_traffic_light_with_lead	C-1	reuse-720
fc2a5f9f60965ab9	2021.06.03.12.02.06_veh-35_00233_00609	1622736522001183	1622736543500619	accelerating_at_traffic_light_with_lead	C-1	reuse-720
5bd2bc00e2d358e0	2021.06.28.15.02.02_veh-38_02398_02848	1624895168999825	1624895190500396	behind_long_vehicle,near_long_vehicle,stationary	C-1,V-9	reuse-720
087023402a695ba3	2021.08.16.14.23.37_veh-45_00015_00132	1629123993999912	1629124015500597	near_long_vehicle	C-1	reuse-720
8d0697930b5e5df0	2021.06.28.20.24.43_veh-38_03385_04952	1624916276100363	1624916297599521	near_long_vehicle	C-1	reuse-720
02902d180b405100	2021.05.25.16.37.23_veh-25_03311_03550	1621978494100114	1621978515600056	near_long_vehicle	C-1	reuse-720
0480033cdea65921	2021.08.30.16.16.44_veh-40_00256_00716	1630340771000282	1630340792500255	near_long_vehicle	C-1	reuse-720
082988f40658562c	2021.08.30.14.54.34_veh-40_00439_00835	1630335930500469	1630335952000436	on_intersection,on_traffic_light_intersection,stationary	C-5,V-1,V-9	reuse-720
330166def5a35f4d	2021.06.28.16.29.11_veh-38_03263_03766	1624901533299878	1624901555299822	stationary	V-9	reuse-720
3921f38b62d55f1a	2021.06.28.16.29.11_veh-38_03263_03766	1624901665300015	1624901686800247	on_pickup_dropoff,stationary	C-6,V-9	reuse-720
012dc5d8043555ef	2021.06.28.16.29.11_veh-38_03263_03766	1624901235299840	1624901256799665	stationary	V-9	reuse-720
0166f867762a56e1	2021.06.28.16.29.11_veh-38_01415_01821	1624899665799836	1624899687299946	stationary	V-9	reuse-720
081b5785002b5962	2021.06.28.16.57.59_veh-26_00016_00484	1624899882997480	1624899904496779	high_magnitude_speed,near_long_vehicle	C-1,V-5	reuse-720
35cf51dd13d559c0	2021.09.16.14.39.34_veh-42_00297_00935	1631803614199657	1631803635700219	on_intersection,on_traffic_light_intersection,starting_left_turn,starting_protected_cross_turn,traversing_intersection,traversing_traffic_light_intersection	C-2,C-5,V-1	reuse-720
6f61120208385a02	2021.10.06.08.16.17_veh-52_01949_02501	1633510313700334	1633510335199505	on_intersection,on_traffic_light_intersection,starting_left_turn,starting_unprotected_noncross_turn,traversing_crosswalk,traversing_intersection,traversing_traffic_light_intersection	C-5,R-1,V-1,V-2	reuse-720
0eeeee655d415970	2021.09.09.17.18.51_veh-48_00098_00328	1631208363499875	1631208384999595	high_lateral_acceleration,on_intersection,on_traffic_light_intersection,traversing_traffic_light_intersection	C-5,V-1,V-4	reuse-720
0436604d25145231	2021.09.09.17.18.51_veh-48_00889_01147	1631209157000224	1631209178499838	stationary,stationary_at_traffic_light_with_lead	C-1,V-9	reuse-720
08dfae1bbef35bdc	2021.09.09.17.18.51_veh-48_01248_01450	1631209355999603	1631209377499279	near_trafficcone_on_driveable	I-1	reuse-720
3a0e2f53c9585e94	2021.09.16.19.27.01_veh-45_00472_00711	1631820998999918	1631821020500364	on_intersection,on_traffic_light_intersection,starting_left_turn,starting_protected_cross_turn,traversing_intersection,traversing_traffic_light_intersection	C-2,C-5,V-1	reuse-720
0d2403a8031f540c	2021.06.28.21.16.05_veh-14_00957_01198	1624916158000355	1624916179499673	near_pedestrian_at_pickup_dropoff,on_pickup_dropoff,traversing_pickup_dropoff	C-6,R-1	reuse-720
888d1fb945ed5982	2021.10.06.07.26.10_veh-52_01245_02064	1633507153200258	1633507174699595	on_intersection,starting_left_turn,starting_unprotected_noncross_turn	C-5,V-2	reuse-720
2ad17379a25d55d9	2021.09.16.14.39.34_veh-42_00297_00935	1631803770700042	1631803792199580	high_lateral_acceleration	V-4	reuse-720
20ec6765e35d5cd1	2021.09.29.19.02.14_veh-28_00540_00917	1632942946299650	1632942967799751	following_lane_with_slow_lead	V-6	reuse-720
18b5995484435fbe	2021.08.30.16.16.44_veh-40_00779_01088	1630341305500506	1630341327000269	stationary,stationary_at_traffic_light_with_lead	C-1,V-9	reuse-720
10214bdcdd9c5607	2021.09.09.14.18.22_veh-48_00322_00895	1631197823500577	1631197845000206	near_trafficcone_on_driveable	I-1	reuse-720
4bb2fc18f5ee5dcb	2021.09.16.19.27.01_veh-45_01749_03230	1631822717500351	1631822739000275	on_all_way_stop_intersection,on_intersection,starting_left_turn,starting_protected_cross_turn	C-2,C-5,V-2	reuse-720
14d53f85ccc65f23	2021.06.28.16.29.11_veh-38_03263_03766	1624901575799582	1624901597300058	near_pedestrian_at_pickup_dropoff,on_pickup_dropoff,traversing_pickup_dropoff	C-6,R-1	reuse-720
330ca2e9aa935a3a	2021.09.09.17.18.51_veh-48_00098_00328	1631208276999920	1631208298499233	stationary,stationary_at_traffic_light_with_lead	C-1,V-9	reuse-720
190c8d0cece45af1	2021.06.03.17.06.58_veh-35_02943_03220	1622757456801067	1622757478300645	near_long_vehicle,near_pedestrian_at_pickup_dropoff,on_pickup_dropoff,traversing_pickup_dropoff	C-1,C-6,R-1	reuse-720
9135a6d270475c7f	2021.10.06.07.26.10_veh-52_00772_00917	1633506027700255	1633506049200855	on_intersection,on_traffic_light_intersection,starting_left_turn,starting_unprotected_noncross_turn,traversing_crosswalk,traversing_traffic_light_intersection	C-5,R-1,V-1,V-2	reuse-720
3a5278b27c87565f	2021.09.09.18.29.25_veh-39_00569_00903	1631213004000152	1631213025499455	stationary,stationary_at_traffic_light_with_lead,stationary_in_traffic	C-1,V-9	reuse-720
1ad96f74e72750db	2021.05.25.15.59.03_veh-30_03499_03671	1621976321600129	1621976343099551	near_pedestrian_at_pickup_dropoff,near_pedestrian_on_crosswalk,on_pickup_dropoff,traversing_pickup_dropoff	C-6,R-1	reuse-720
92c6df44cf055882	2021.10.06.08.16.17_veh-52_00181_00574	1633508684199938	1633508705698922	on_intersection,on_traffic_light_intersection,starting_left_turn,starting_unprotected_noncross_turn,traversing_crosswalk,traversing_traffic_light_intersection	C-5,R-1,V-1,V-2	reuse-720
4874da28248a5026	2021.09.29.14.44.26_veh-28_00528_00992	1632927503299560	1632927524799832	stationary,stationary_at_traffic_light_with_lead	C-1,V-9	reuse-720
c9ca538cb3235e43	2021.06.03.13.55.17_veh-35_02866_03582	1622745877600985	1622745899100500	on_pickup_dropoff,traversing_pickup_dropoff	C-6	reuse-720
a0ff0b74063659a2	2021.10.06.07.26.10_veh-52_01245_02064	1633506924199915	1633506945700304	on_intersection,starting_left_turn,starting_unprotected_noncross_turn	C-5,V-2	reuse-720
17cac31ef9135faf	2021.10.06.07.26.10_veh-52_00422_00728	1633505719699713	1633505741199918	on_stopline_traffic_light,stationary,stationary_at_traffic_light_without_lead	V-1,V-9	reuse-720
d64a3964875f5b41	2021.06.28.20.24.43_veh-38_03385_04952	1624915581099408	1624915602599952	on_pickup_dropoff,traversing_pickup_dropoff	C-6	reuse-720
06a1f481118057b2	2021.09.29.14.44.26_veh-28_01059_01191	1632927819299870	1632927840799640	low_magnitude_speed,on_intersection,starting_left_turn,starting_low_speed_turn,starting_unprotected_cross_turn	C-5,V-2,V-5	reuse-720
2d24100bcb1e57e2	2021.08.30.16.16.44_veh-40_00256_00716	1630340746500173	1630340768000080	on_stopline_traffic_light,stationary,stationary_at_traffic_light_without_lead	V-1,V-9	reuse-720
0334cae9f1ef56ae	2021.09.29.18.19.40_veh-28_00844_01218	1632940825599704	1632940847099542	near_long_vehicle,stationary,stationary_in_traffic	C-1,V-9	reuse-720
